LC08_L1TP_035034_20170615_20170629_01_T1,LC80350342017166LGN00,2017-06-15 17:50:09.850257,1.38,L1TP,35,34,36.39238,-109.50583,38.53504,-106.97552,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/034/LC08_L1TP_035034_20170615_20170629_01_T1/index.html
LC08_L1TP_042032_20170616_20170629_01_T1,LC80420322017167LGN00,2017-06-16 18:32:38.156106,0.17,L1TP,42,32,39.23526,-119.55307,41.37651,-116.7589,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/042/032/LC08_L1TP_042032_20170616_20170629_01_T1/index.html
LC08_L1TP_042033_20170616_20170629_01_T1,LC80420332017167LGN00,2017-06-16 18:33:02.051381,0.7,L1TP,42,33,37.80122,-119.98004,39.94495,-117.22729,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/042/033/LC08_L1TP_042033_20170616_20170629_01_T1/index.html
LC08_L1TP_042034_20170616_20170629_01_T1,LC80420342017167LGN00,2017-06-16 18:33:25.938183,4.99,L1TP,42,34,36.36609,-120.39126,38.5122,-117.68146,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/042/034/LC08_L1TP_042034_20170616_20170629_01_T1/index.html
LC08_L1TP_042035_20170616_20170629_01_T1,LC80420352017167LGN00,2017-06-16 18:33:49.824986,1.11,L1TP,42,35,34.93269,-120.79179,37.0784,-118.12302,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/042/035/LC08_L1TP_042035_20170616_20170629_01_T1/index.html
LC08_L1TP_042036_20170616_20170629_01_T1,LC80420362017167LGN00,2017-06-16 18:34:13.720260,16.49,L1TP,42,36,33.49582,-121.18299,35.64373,-118.5501,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/042/036/LC08_L1TP_042036_20170616_20170629_01_T1/index.html
LC08_L1TP_042037_20170616_20170629_01_T1,LC80420372017167LGN00,2017-06-16 18:34:37.607062,63.36,L1TP,42,37,32.10052,-121.48151,34.23494,-119.08304,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/042/037/LC08_L1TP_042037_20170616_20170629_01_T1/index.html
LC08_L1TP_058009_20170616_20170629_01_T1,LC80580092017167LGN00,2017-06-16 20:02:21.866063,4.22,L1TP,58,9,70.9566,-124.90439,73.37696,-117.51234,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/058/009/LC08_L1TP_058009_20170616_20170629_01_T1/index.html
LC08_L1TP_058010_20170616_20170629_01_T1,LC80580102017167LGN00,2017-06-16 20:02:45.761338,36.91,L1TP,58,10,69.70386,-126.92366,72.04726,-119.74838,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/058/010/LC08_L1TP_058010_20170616_20170629_01_T1/index.html
LC08_L1TP_227008_20170616_20170629_01_T1,LC82270082017167LGN00,2017-06-16 13:26:25.460408,67.36,L1TP,227,8,72.21504,-23.99155,74.64299,-15.82592,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/227/008/LC08_L1TP_227008_20170616_20170629_01_T1/index.html
LC08_L1TP_227010_20170616_20170629_01_T1,LC82270102017167LGN00,2017-06-16 13:27:13.250957,2.94,L1TP,227,10,69.67653,-27.80112,72.08772,-21.08421,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/227/010/LC08_L1TP_227010_20170616_20170629_01_T1/index.html
LC08_L1TP_227098_20170616_20170629_01_T1,LC82270982017167LGN00,2017-06-16 14:02:17.903185,1.95,L1TP,227,98,-55.58608,-71.0972,-53.40889,-67.2516,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/227/098/LC08_L1TP_227098_20170616_20170629_01_T1/index.html
LC08_L1TP_003007_20170615_20170629_01_T1,LC80030072017166LGN00,2017-06-15 14:21:38.566679,0.0,L1TP,3,7,73.41897,-35.39108,75.90141,-26.66635,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/003/007/LC08_L1TP_003007_20170615_20170629_01_T1/index.html
LC08_L1TP_019019_20170615_20170629_01_T1,LC80190192017166LGN00,2017-06-15 16:05:18.390973,1.99,L1TP,19,19,57.57877,-76.78869,59.7875,-72.6252,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/019/LC08_L1TP_019019_20170615_20170629_01_T1/index.html
LC08_L1TP_026032_20170616_20170629_01_T1,LC80260322017167LGN00,2017-06-16 16:53:45.024274,4.52,L1TP,26,32,39.24826,-94.81426,41.38243,-92.05653,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/026/032/LC08_L1TP_026032_20170616_20170629_01_T1/index.html
LC08_L1TP_026035_20170616_20170629_01_T1,LC80260352017167LGN00,2017-06-16 16:54:56.693153,6.2,L1TP,26,35,34.94422,-96.05657,37.08343,-93.41633,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/026/035/LC08_L1TP_026035_20170616_20170629_01_T1/index.html
LC08_L1TP_035028_20170615_20170629_01_T1,LC80350282017166LGN00,2017-06-15 17:47:46.525206,3.55,L1TP,35,28,44.9369,-106.91944,47.08232,-103.8655,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/028/LC08_L1TP_035028_20170615_20170629_01_T1/index.html
LC08_L1TP_035030_20170615_20170629_01_T1,LC80350302017166LGN00,2017-06-15 17:48:34.303046,7.94,L1TP,35,30,42.0791,-107.87985,44.22953,-104.92984,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/030/LC08_L1TP_035030_20170615_20170629_01_T1/index.html
LC08_L1TP_035035_20170615_20170629_01_T1,LC80350352017166LGN00,2017-06-15 17:50:33.745532,0.0,L1TP,35,35,34.96547,-109.90068,37.10125,-107.41115,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/035/LC08_L1TP_035035_20170615_20170629_01_T1/index.html
LC08_L1TP_035038_20170615_20170629_01_T1,LC80350382017166LGN00,2017-06-15 17:51:45.414410,0.34,L1TP,35,38,30.67278,-111.03097,32.79174,-108.64727,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/038/LC08_L1TP_035038_20170615_20170629_01_T1/index.html
LC08_L1TP_035039_20170615_20170629_01_T1,LC80350392017166LGN00,2017-06-15 17:52:09.313921,6.15,L1TP,35,39,29.23666,-111.39953,31.35396,-109.03884,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/039/LC08_L1TP_035039_20170615_20170629_01_T1/index.html
LC08_L1TP_042032_20170616_20170629_01_T1,LC80420322017167LGN00,2017-06-16 18:32:38.156106,0.17,L1TP,42,32,39.23526,-119.55307,41.37651,-116.7589,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/042/032/LC08_L1TP_042032_20170616_20170629_01_T1/index.html
LC08_L1TP_042033_20170616_20170629_01_T1,LC80420332017167LGN00,2017-06-16 18:33:02.051381,0.7,L1TP,42,33,37.80122,-119.98004,39.94495,-117.22729,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/042/033/LC08_L1TP_042033_20170616_20170629_01_T1/index.html
LC08_L1TP_083010_20170615_20170629_01_T1,LC80830102017166LGN00,2017-06-15 22:37:15.746461,0.54,L1TP,83,10,69.64146,-165.75246,72.00471,-158.17447,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/083/010/LC08_L1TP_083010_20170615_20170629_01_T1/index.html
LC08_L1TP_083013_20170615_20170629_01_T1,LC80830132017166LGN00,2017-06-15 22:38:27.411105,10.08,L1TP,83,13,65.71975,-170.02406,68.02607,-163.97525,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/083/013/LC08_L1TP_083013_20170615_20170629_01_T1/index.html
LC08_L1TP_083014_20170615_20170629_01_T1,LC80830142017166LGN00,2017-06-15 22:38:51.297907,2.07,L1TP,83,14,64.40127,-170.91051,66.71937,-165.79737,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/083/014/LC08_L1TP_083014_20170615_20170629_01_T1/index.html
LC08_L1TP_083015_20170615_20170629_01_T1,LC80830152017166LGN00,2017-06-15 22:39:15.176237,7.23,L1TP,83,15,63.05852,-172.06113,65.34033,-167.09722,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/083/015/LC08_L1TP_083015_20170615_20170629_01_T1/index.html
LC08_L1TP_083016_20170615_20170629_01_T1,LC80830162017166LGN00,2017-06-15 22:39:39.063040,46.2,L1TP,83,16,61.70681,-173.12299,63.95293,-168.29142,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/083/016/LC08_L1TP_083016_20170615_20170629_01_T1/index.html
LC08_L1TP_003008_20170615_20170629_01_T1,LC80030082017166LGN00,2017-06-15 14:22:02.474661,0.0,L1TP,3,8,72.22018,-38.07628,74.61077,-29.56771,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/003/008/LC08_L1TP_003008_20170615_20170629_01_T1/index.html
LC08_L1TP_010010_20170616_20170629_01_T1,LC80100102017167LGN00,2017-06-16 15:06:06.374318,0.61,L1TP,10,10,69.68448,-52.58692,72.07754,-45.75801,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/010/010/LC08_L1TP_010010_20170616_20170629_01_T1/index.html
LC08_L1TP_019018_20170615_20170629_01_T1,LC80190182017166LGN00,2017-06-15 16:04:54.504169,2.23,L1TP,19,18,58.95427,-75.95791,61.18885,-71.68077,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/018/LC08_L1TP_019018_20170615_20170629_01_T1/index.html
LC08_L1TP_019020_20170615_20170629_01_T1,LC80190202017166LGN00,2017-06-15 16:05:42.273538,6.34,L1TP,19,20,56.18145,-77.56366,58.38113,-73.50441,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/020/LC08_L1TP_019020_20170615_20170629_01_T1/index.html
LC08_L1TP_026016_20170616_20170629_01_T1,LC80260162017167LGN00,2017-06-16 16:47:22.882031,0.95,L1TP,26,16,61.67097,-85.17279,63.92994,-80.12964,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/026/016/LC08_L1TP_026016_20170616_20170629_01_T1/index.html
LC08_L1TP_035033_20170615_20170629_01_T1,LC80350332017166LGN00,2017-06-15 17:49:45.963455,2.05,L1TP,35,33,37.7826,-109.19435,39.93975,-106.38661,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/033/LC08_L1TP_035033_20170615_20170629_01_T1/index.html
LC08_L1TP_035036_20170615_20170629_01_T1,LC80350362017166LGN00,2017-06-15 17:50:57.632334,0.0,L1TP,35,36,33.53597,-110.28453,35.66553,-107.83305,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/036/LC08_L1TP_035036_20170615_20170629_01_T1/index.html
LC08_L1TP_035042_20170615_20170629_01_T1,LC80350422017166LGN00,2017-06-15 17:53:20.999745,11.96,L1TP,35,42,24.92669,-112.46588,27.03629,-110.16706,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/042/LC08_L1TP_035042_20170615_20170629_01_T1/index.html
LC08_L1TP_042037_20170616_20170629_01_T1,LC80420372017167LGN00,2017-06-16 18:34:37.607062,63.36,L1TP,42,37,32.10052,-121.48151,34.23494,-119.08304,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/042/037/LC08_L1TP_042037_20170616_20170629_01_T1/index.html
LC08_L1TP_058010_20170616_20170629_01_T1,LC80580102017167LGN00,2017-06-16 20:02:45.761338,36.91,L1TP,58,10,69.70386,-126.92366,72.04726,-119.74838,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/058/010/LC08_L1TP_058010_20170616_20170629_01_T1/index.html
LC08_L1TP_035016_20170615_20170629_01_T1,LC80350162017166LGN00,2017-06-15 17:42:59.921701,2.52,L1TP,35,16,61.69178,-98.85028,63.97107,-94.25461,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/016/LC08_L1TP_035016_20170615_20170629_01_T1/index.html
LC08_L1TP_035027_20170615_20170629_01_T1,LC80350272017166LGN00,2017-06-15 17:47:22.646876,2.99,L1TP,35,27,46.35957,-106.41211,48.50685,-103.30232,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/027/LC08_L1TP_035027_20170615_20170629_01_T1/index.html
LC08_L1TP_035029_20170615_20170629_01_T1,LC80350292017166LGN00,2017-06-15 17:48:10.412009,3.66,L1TP,35,29,43.50756,-107.40928,45.65824,-104.40845,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/029/LC08_L1TP_035029_20170615_20170629_01_T1/index.html
LC08_L1TP_035037_20170615_20170629_01_T1,LC80350372017166LGN00,2017-06-15 17:51:21.527608,0.0,L1TP,35,37,32.10414,-110.66178,34.23079,-108.24578,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/037/LC08_L1TP_035037_20170615_20170629_01_T1/index.html
LC08_L1TP_035040_20170615_20170629_01_T1,LC80350402017166LGN00,2017-06-15 17:52:33.209196,0.44,L1TP,35,40,27.80409,-111.76038,29.91491,-109.42143,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/040/LC08_L1TP_035040_20170615_20170629_01_T1/index.html
LC08_L1TP_067018_20170615_20170629_01_T1,LC80670182017166LGN00,2017-06-15 21:01:33.831890,0.91,L1TP,67,18,58.94292,-150.22204,61.16737,-145.73559,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/067/018/LC08_L1TP_067018_20170615_20170629_01_T1/index.html
LC08_L1TP_027044_20170623_20170630_01_T1,LC80270442017174LGN00,2017-06-23 17:04:44.707600,5.12,L1TP,27,44,22.04372,-100.7766,24.15651,-98.52803,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/044/LC08_L1TP_027044_20170623_20170630_01_T1/index.html
LC08_L1TP_043007_20170623_20170630_01_T1,LC80430072017174LGN00,2017-06-23 18:28:53.955732,17.06,L1TP,43,7,73.44313,-97.37092,75.87104,-88.29545,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/007/LC08_L1TP_043007_20170623_20170630_01_T1/index.html
LC08_L1TP_004016_20170622_20170630_01_T1,LC80040162017173LGN00,2017-06-22 14:31:26.614990,0.49,L1TP,4,16,61.6922,-50.94694,63.97114,-46.34544,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/004/016/LC08_L1TP_004016_20170622_20170630_01_T1/index.html
LC08_L1TP_011009_20170623_20170630_01_T1,LC80110092017174LGN00,2017-06-23 15:11:55.448722,6.31,L1TP,11,9,70.95233,-52.23787,73.38735,-44.94294,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/011/009/LC08_L1TP_011009_20170623_20170630_01_T1/index.html
LC08_L1TP_011032_20170623_20170630_01_T1,LC80110322017174LGN00,2017-06-23 15:21:04.798583,70.57,L1TP,11,32,39.23315,-71.65353,41.37694,-68.85627,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/011/032/LC08_L1TP_011032_20170623_20170630_01_T1/index.html
LC08_L1TP_013009_20170621_20170630_01_T1,LC80130092017172LGN00,2017-06-21 15:24:16.519071,7.16,L1TP,13,9,70.97225,-55.59484,73.3404,-47.77792,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/013/009/LC08_L1TP_013009_20170621_20170630_01_T1/index.html
LC08_L1TP_020007_20170622_20170630_01_T1,LC80200072017173LGN00,2017-06-22 16:06:44.774073,41.34,L1TP,20,7,73.44953,-61.88651,75.86115,-52.71936,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/020/007/LC08_L1TP_020007_20170622_20170630_01_T1/index.html
LC08_L1TP_020022_20170622_20170630_01_T1,LC80200222017173LGN00,2017-06-22 16:12:43.076110,0.07,L1TP,20,22,53.38748,-80.35689,55.59398,-76.825,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/020/022/LC08_L1TP_020022_20170622_20170630_01_T1/index.html
LC08_L1TP_020023_20170622_20170630_01_T1,LC80200232017173LGN00,2017-06-22 16:13:06.962912,26.68,L1TP,20,23,51.9887,-80.97667,54.18046,-77.55101,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/020/023/LC08_L1TP_020023_20170622_20170630_01_T1/index.html
LC08_L1TP_022022_20170620_20170630_01_T1,LC80220222017171LGN00,2017-06-20 16:25:04.146520,3.02,L1TP,22,22,53.3876,-83.54411,55.57214,-79.79358,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/022/022/LC08_L1TP_022022_20170620_20170630_01_T1/index.html
LC08_L1TP_027009_20170623_20170630_01_T1,LC80270092017174LGN00,2017-06-23 16:50:48.639861,3.7,L1TP,27,9,70.95925,-77.02645,73.37581,-69.60256,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/009/LC08_L1TP_027009_20170623_20170630_01_T1/index.html
LC08_L1TP_027037_20170623_20170630_01_T1,LC80270372017174LGN00,2017-06-23 17:01:57.449151,8.02,L1TP,27,37,32.10393,-98.29914,34.23188,-95.88669,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/037/LC08_L1TP_027037_20170623_20170630_01_T1/index.html
LC08_L1TP_027038_20170623_20170630_01_T1,LC80270382017174LGN00,2017-06-23 17:02:21.340189,7.56,L1TP,27,38,30.67123,-98.66689,32.79399,-96.29045,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/038/LC08_L1TP_027038_20170623_20170630_01_T1/index.html
LC08_L1TP_027039_20170623_20170630_01_T1,LC80270392017174LGN00,2017-06-23 17:02:45.235464,6.38,L1TP,27,39,29.23635,-99.03049,31.35458,-96.68087,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/039/LC08_L1TP_027039_20170623_20170630_01_T1/index.html
LC08_L1TP_027040_20170623_20170630_01_T1,LC80270402017174LGN00,2017-06-23 17:03:09.126503,7.84,L1TP,27,40,27.80227,-99.39056,29.91653,-97.06521,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/040/LC08_L1TP_027040_20170623_20170630_01_T1/index.html
LC08_L1TP_027043_20170623_20170630_01_T1,LC80270432017174LGN00,2017-06-23 17:04:20.816561,4.54,L1TP,27,43,23.48841,-100.43889,25.59574,-98.17049,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/043/LC08_L1TP_027043_20170623_20170630_01_T1/index.html
LC08_L1TP_029020_20170621_20170630_01_T1,LC80290202017172LGN00,2017-06-21 17:07:32.456561,0.04,L1TP,29,20,56.18009,-92.89673,58.40135,-89.06342,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/020/LC08_L1TP_029020_20170621_20170630_01_T1/index.html
LC08_L1TP_029021_20170621_20170630_01_T1,LC80290212017172LGN00,2017-06-21 17:07:56.339126,2.43,L1TP,29,21,54.79027,-93.62543,56.99317,-89.88604,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/021/LC08_L1TP_029021_20170621_20170630_01_T1/index.html
LC08_L1TP_029028_20170621_20170630_01_T1,LC80290282017172LGN00,2017-06-21 17:10:43.529799,4.59,L1TP,29,28,44.93259,-97.59786,47.09995,-94.69118,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/028/LC08_L1TP_029028_20170621_20170630_01_T1/index.html
LC08_L1TP_029031_20170621_20170630_01_T1,LC80290312017172LGN00,2017-06-21 17:11:55.194443,1.85,L1TP,29,31,40.67471,-98.9704,42.81796,-96.24439,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/031/LC08_L1TP_029031_20170621_20170630_01_T1/index.html
LC08_L1TP_029032_20170621_20170630_01_T1,LC80290322017172LGN00,2017-06-21 17:12:19.077010,9.08,L1TP,29,32,39.25282,-99.41145,41.38789,-96.72504,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/032/LC08_L1TP_029032_20170621_20170630_01_T1/index.html
LC08_L1TP_029033_20170621_20170630_01_T1,LC80290332017172LGN00,2017-06-21 17:12:42.963812,9.17,L1TP,29,33,37.82821,-99.84177,39.95588,-97.18875,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/033/LC08_L1TP_029033_20170621_20170630_01_T1/index.html
LC08_L1TP_029035_20170621_20170630_01_T1,LC80290352017172LGN00,2017-06-21 17:13:30.741654,6.94,L1TP,29,35,34.96722,-100.65963,37.08959,-98.07867,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/035/LC08_L1TP_029035_20170621_20170630_01_T1/index.html
LC08_L1TP_029036_20170621_20170630_01_T1,LC80290362017172LGN00,2017-06-21 17:13:54.636928,6.24,L1TP,29,36,33.53054,-101.0536,35.65566,-98.50451,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/036/LC08_L1TP_029036_20170621_20170630_01_T1/index.html
LC08_L1TP_029037_20170621_20170630_01_T1,LC80290372017172LGN00,2017-06-21 17:14:18.527966,7.05,L1TP,29,37,32.09015,-101.43482,34.21792,-98.91944,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/037/LC08_L1TP_029037_20170621_20170630_01_T1/index.html
LC08_L1TP_029038_20170621_20170630_01_T1,LC80290382017172LGN00,2017-06-21 17:14:42.423241,8.17,L1TP,29,38,30.65156,-101.80801,32.7819,-99.32469,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/038/LC08_L1TP_029038_20170621_20170630_01_T1/index.html
LC08_L1TP_029041_20170621_20170630_01_T1,LC80290412017172LGN00,2017-06-21 17:15:54.100592,4.8,L1TP,29,41,26.33224,-102.88619,28.46705,-100.4845,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/041/LC08_L1TP_029041_20170621_20170630_01_T1/index.html
LC08_L1TP_036008_20170622_20170630_01_T1,LC80360082017173LGN00,2017-06-22 17:46:01.843540,11.68,L1TP,36,8,72.20195,-88.78474,74.65853,-80.81429,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/036/008/LC08_L1TP_036008_20170622_20170630_01_T1/index.html
LC08_L1TP_036009_20170622_20170630_01_T1,LC80360092017173LGN00,2017-06-22 17:46:25.734578,5.48,L1TP,36,9,70.98048,-91.08923,73.34825,-83.35795,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/036/009/LC08_L1TP_036009_20170622_20170630_01_T1/index.html
LC08_L1TP_036011_20170622_20170630_01_T1,LC80360112017173LGN00,2017-06-22 17:47:13.525126,23.31,L1TP,36,11,68.38947,-94.39211,70.75805,-88.03698,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/036/011/LC08_L1TP_036011_20170622_20170630_01_T1/index.html
LC08_L1TP_036029_20170622_20170630_01_T1,LC80360292017173LGN00,2017-06-22 17:54:23.449448,1.41,L1TP,36,29,43.47712,-108.99497,45.64615,-105.90478,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/036/029/LC08_L1TP_036029_20170622_20170630_01_T1/index.html
LC08_L1TP_036030_20170622_20170630_01_T1,LC80360302017173LGN00,2017-06-22 17:54:47.336249,0.55,L1TP,36,30,42.04805,-109.46415,44.21904,-106.4287,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/036/030/LC08_L1TP_036030_20170622_20170630_01_T1/index.html
LC08_L1TP_036031_20170622_20170630_01_T1,LC80360312017173LGN00,2017-06-22 17:55:11.223053,0.48,L1TP,36,31,40.67112,-109.79446,42.82199,-107.09124,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/036/031/LC08_L1TP_036031_20170622_20170630_01_T1/index.html
LC08_L1TP_036032_20170622_20170630_01_T1,LC80360322017173LGN00,2017-06-22 17:55:35.109854,1.23,L1TP,36,32,39.24877,-110.21952,41.39392,-107.56771,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/036/032/LC08_L1TP_036032_20170622_20170630_01_T1/index.html
LC08_L1TP_036033_20170622_20170630_01_T1,LC80360332017173LGN00,2017-06-22 17:55:58.996658,1.55,L1TP,36,33,37.82369,-110.63735,39.96104,-108.03353,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/036/033/LC08_L1TP_036033_20170622_20170630_01_T1/index.html
LC08_L1TP_038017_20170620_20170630_01_T1,LC80380172017171LGN00,2017-06-20 18:01:57.890932,9.75,L1TP,38,17,60.32197,-104.40996,62.59118,-100.05796,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/038/017/LC08_L1TP_038017_20170620_20170630_01_T1/index.html
LC08_L1TP_038039_20170620_20170630_01_T1,LC80380392017171LGN00,2017-06-20 18:10:43.400586,28.91,L1TP,38,39,29.23459,-116.0293,31.35887,-113.69676,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/038/039/LC08_L1TP_038039_20170620_20170630_01_T1/index.html
LC08_L1TP_043015_20170623_20170630_01_T1,LC80430152017174LGN00,2017-06-23 18:32:05.084041,3.55,L1TP,43,15,63.00496,-110.5156,65.29158,-105.05744,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/015/LC08_L1TP_043015_20170623_20170630_01_T1/index.html
LC08_L1TP_043026_20170623_20170630_01_T1,LC80430262017174LGN00,2017-06-23 18:36:27.800743,9.55,L1TP,43,26,47.77294,-118.24839,49.92825,-115.05261,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/026/LC08_L1TP_043026_20170623_20170630_01_T1/index.html
LC08_L1TP_043027_20170623_20170630_01_T1,LC80430272017174LGN00,2017-06-23 18:36:51.687546,0.02,L1TP,43,27,46.35668,-118.78165,48.50442,-115.64546,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/027/LC08_L1TP_043027_20170623_20170630_01_T1/index.html
LC08_L1TP_043028_20170623_20170630_01_T1,LC80430282017174LGN00,2017-06-23 18:37:15.570112,0.41,L1TP,43,28,44.93064,-119.28694,47.08097,-116.21151,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/028/LC08_L1TP_043028_20170623_20170630_01_T1/index.html
LC08_L1TP_043029_20170623_20170630_01_T1,LC80430292017174LGN00,2017-06-23 18:37:39.456915,0.51,L1TP,43,29,43.49986,-119.77496,45.65534,-116.75372,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/029/LC08_L1TP_043029_20170623_20170630_01_T1/index.html
LC08_L1TP_043030_20170623_20170630_01_T1,LC80430302017174LGN00,2017-06-23 18:38:03.343717,0.03,L1TP,43,30,42.07004,-120.24411,44.22786,-117.27458,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/030/LC08_L1TP_043030_20170623_20170630_01_T1/index.html
LC08_L1TP_043031_20170623_20170630_01_T1,LC80430312017174LGN00,2017-06-23 18:38:27.230520,0.06,L1TP,43,31,40.63873,-120.69658,42.79878,-117.77995,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/031/LC08_L1TP_043031_20170623_20170630_01_T1/index.html
LC08_L1TP_043032_20170623_20170630_01_T1,LC80430322017174LGN00,2017-06-23 18:38:51.117323,0.17,L1TP,43,32,39.20885,-121.13434,41.36833,-118.26475,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/032/LC08_L1TP_043032_20170623_20170630_01_T1/index.html
LC08_L1TP_043033_20170623_20170630_01_T1,LC80430332017174LGN00,2017-06-23 18:39:15.004125,2.37,L1TP,43,33,37.82121,-121.45688,39.96697,-118.87523,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/033/LC08_L1TP_043033_20170623_20170630_01_T1/index.html
LC08_L1TP_043034_20170623_20170630_01_T1,LC80430342017174LGN00,2017-06-23 18:39:38.895162,1.39,L1TP,43,34,36.39279,-121.86076,38.53385,-119.32317,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/034/LC08_L1TP_043034_20170623_20170630_01_T1/index.html
