LC08_L1TP_019039_20170327_20170414_01_T1,LC80190392017086LGN00,2017-03-27 16:13:09.941713,11.95,L1TP,19,39,29.23532,-86.67783,31.35687,-84.33531,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/039/LC08_L1TP_019039_20170327_20170414_01_T1/index.html
LC08_L1TP_015041_20170315_20170328_01_T1,LC80150412017074LGN00,2017-03-15 15:49:21.304652,33.82,L1TP,15,41,26.36512,-81.20126,28.47916,-78.91541,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/015/041/LC08_L1TP_015041_20170315_20170328_01_T1/index.html
LC08_L1TP_015042_20170315_20170328_01_T1,LC80150422017074LGN00,2017-03-15 15:49:45.199927,4.32,L1TP,15,42,24.92916,-81.5495,27.04014,-79.28179,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/015/042/LC08_L1TP_015042_20170315_20170328_01_T1/index.html
LC08_L1TP_011046_20170303_20170316_01_T1,LC80110462017062LGN00,2017-03-03 15:26:44.502463,3.61,L1TP,11,46,19.16371,-76.71083,21.27189,-74.514,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/011/046/LC08_L1TP_011046_20170303_20170316_01_T1/index.html
LC08_L1TP_020039_20170419_20170501_01_T1,LC80200392017109LGN00,2017-04-19 16:19:09.068411,15.66,L1TP,20,39,29.23997,-88.25739,31.35113,-85.86598,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/020/039/LC08_L1TP_020039_20170419_20170501_01_T1/index.html
LC08_L1TP_043036_20170420_20170501_01_T1,LC80430362017110LGN00,2017-04-20 18:40:05.541590,4.48,L1TP,43,36,33.53687,-122.66599,35.66458,-120.20764,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/036/LC08_L1TP_043036_20170420_20170501_01_T1/index.html
LC08_L1TP_013031_20170418_20170501_01_T1,LC80130312017108LGN00,2017-04-18 15:32:42.895880,0.63,L1TP,13,31,40.67295,-74.28482,42.82098,-71.57374,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/013/031/LC08_L1TP_013031_20170418_20170501_01_T1/index.html
LC08_L1TP_017031_20170414_20170501_01_T1,LC80170312017104LGN00,2017-04-14 15:57:28.643816,5.57,L1TP,17,31,40.67528,-80.466,42.81933,-77.74751,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/017/031/LC08_L1TP_017031_20170414_20170501_01_T1/index.html
LC08_L1TP_017045_20170414_20170501_01_T1,LC80170452017104LGN00,2017-04-14 16:03:03.105639,2.58,L1TP,17,45,20.60767,-85.64855,22.72203,-83.47954,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/017/045/LC08_L1TP_017045_20170414_20170501_01_T1/index.html
LC08_L1TP_021034_20170426_20170502_01_T1,LC80210342017116LGN00,2017-04-26 16:23:15.396596,5.53,L1TP,21,34,36.40241,-87.91432,38.52533,-85.31607,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/021/034/LC08_L1TP_021034_20170426_20170502_01_T1/index.html
LC08_L1TP_016030_20170423_20170502_01_T1,LC80160302017113LGN00,2017-04-23 15:50:48.030455,0.01,L1TP,16,30,42.0664,-78.57062,44.22351,-75.5867,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/030/LC08_L1TP_016030_20170423_20170502_01_T1/index.html
LC08_L1TP_023039_20170424_20170502_01_T1,LC80230392017114LGN00,2017-04-24 16:37:38.030547,0.1,L1TP,23,39,29.23629,-92.86928,31.35722,-90.52658,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/023/039/LC08_L1TP_023039_20170424_20170502_01_T1/index.html
LC08_L1TP_018045_20170421_20170501_01_T1,LC80180452017111LGN00,2017-04-21 16:09:09.426432,38.66,L1TP,18,45,20.61038,-87.19184,22.71966,-85.00695,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/018/045/LC08_L1TP_018045_20170421_20170501_01_T1/index.html
LC08_L1TP_025046_20170422_20170501_01_T1,LC80250462017112LGN00,2017-04-22 16:52:48.395656,9.65,L1TP,25,46,19.16604,-98.33418,21.27922,-96.17813,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/025/046/LC08_L1TP_025046_20170422_20170501_01_T1/index.html
LC08_L1TP_016031_20170423_20170502_01_T1,LC80160312017113LGN00,2017-04-23 15:51:11.917258,0.32,L1TP,16,31,40.63393,-79.02285,42.79587,-76.08889,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/031/LC08_L1TP_016031_20170423_20170502_01_T1/index.html
LC08_L1TP_017030_20170414_20170501_01_T1,LC80170302017104LGN00,2017-04-14 15:57:04.765487,0.02,L1TP,17,30,42.09488,-80.02567,44.24789,-77.25516,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/017/030/LC08_L1TP_017030_20170414_20170501_01_T1/index.html
LC08_L1TP_019032_20170412_20170501_01_T1,LC80190322017102LGN00,2017-04-12 16:10:15.337041,0.51,L1TP,19,32,39.22661,-84.0552,41.37507,-81.23879,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/032/LC08_L1TP_019032_20170412_20170501_01_T1/index.html
LC08_L1TP_021033_20170426_20170502_01_T1,LC80210332017116LGN00,2017-04-26 16:22:51.518266,3.42,L1TP,21,33,37.82825,-87.5011,39.95786,-84.86835,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/021/033/LC08_L1TP_021033_20170426_20170502_01_T1/index.html
LC08_L1TP_021035_20170426_20170502_01_T1,LC80210352017116LGN00,2017-04-26 16:23:39.287634,7.12,L1TP,21,35,34.97122,-88.31538,37.09121,-85.75008,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/021/035/LC08_L1TP_021035_20170426_20170502_01_T1/index.html
LC08_L1TP_023040_20170424_20170502_01_T1,LC80230402017114LGN00,2017-04-24 16:38:01.921585,3.77,L1TP,23,40,27.80266,-93.22895,29.91691,-90.90689,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/023/040/LC08_L1TP_023040_20170424_20170502_01_T1/index.html
LC08_L1TP_043036_20170420_20170501_01_T1,LC80430362017110LGN00,2017-04-20 18:40:05.541590,4.48,L1TP,43,36,33.53687,-122.66599,35.66458,-120.20764,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/043/036/LC08_L1TP_043036_20170420_20170501_01_T1/index.html
LC08_L1TP_028042_20170427_20170515_01_T1,LC80280422017117LGN00,2017-04-27 17:09:41.437866,2.39,L1TP,28,42,24.91079,-101.65705,27.03237,-99.32586,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/028/042/LC08_L1TP_028042_20170427_20170515_01_T1/index.html
LC08_L1TP_026025_20170429_20170515_01_T1,LC80260252017119LGN00,2017-04-29 16:50:32.653789,1.64,L1TP,26,25,49.1274,-91.54597,51.32244,-88.02825,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/026/025/LC08_L1TP_026025_20170429_20170515_01_T1/index.html
LC08_L1TP_026026_20170429_20170515_01_T1,LC80260262017119LGN00,2017-04-29 16:50:56.540591,0.0,L1TP,26,26,47.76299,-91.93633,49.94045,-88.85081,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/026/026/LC08_L1TP_026026_20170429_20170515_01_T1/index.html
LC08_L1TP_026027_20170429_20170515_01_T1,LC80260272017119LGN00,2017-04-29 16:51:20.427393,0.21,L1TP,26,27,46.35178,-92.44838,48.51948,-89.43868,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/026/027/LC08_L1TP_026027_20170429_20170515_01_T1/index.html
LC08_L1TP_008025_20170501_20170515_01_T1,LC80080252017121LGN00,2017-05-01 14:59:16.809450,0.35,L1TP,8,25,49.18113,-63.58874,51.34989,-60.33921,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/008/025/LC08_L1TP_008025_20170501_20170515_01_T1/index.html
LC08_L1TP_024037_20170501_20170515_01_T1,LC80240372017121LGN00,2017-05-01 16:42:56.595517,0.0,L1TP,24,37,32.10785,-93.65362,34.22683,-91.20564,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/024/037/LC08_L1TP_024037_20170501_20170515_01_T1/index.html
LC08_L1TP_024038_20170501_20170515_01_T1,LC80240382017121LGN00,2017-05-01 16:43:20.490791,0.01,L1TP,24,38,30.67581,-94.02736,32.79024,-91.60844,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/024/038/LC08_L1TP_024038_20170501_20170515_01_T1/index.html
LC08_L1TP_024039_20170501_20170515_01_T1,LC80240392017121LGN00,2017-05-01 16:43:44.377593,0.06,L1TP,24,39,29.23865,-94.39617,31.3524,-92.0018,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/024/039/LC08_L1TP_024039_20170501_20170515_01_T1/index.html
LC08_L1TP_024046_20170501_20170515_01_T1,LC80240462017121LGN00,2017-05-01 16:46:31.661455,31.74,L1TP,24,46,19.14415,-96.79388,21.26762,-94.55113,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/024/046/LC08_L1TP_024046_20170501_20170515_01_T1/index.html
LC08_L1TP_040040_20170501_20170515_01_T1,LC80400402017121LGN00,2017-05-01 18:23:01.362242,1.35,L1TP,40,40,27.78613,-119.49093,29.90981,-117.0934,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/040/040/LC08_L1TP_040040_20170501_20170515_01_T1/index.html
LC08_L1TP_022029_20170503_20170515_01_T1,LC80220292017123LGN00,2017-05-03 16:27:24.110199,5.68,L1TP,22,29,43.51938,-87.22981,45.66992,-84.35214,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/022/029/LC08_L1TP_022029_20170503_20170515_01_T1/index.html
LC08_L1TP_013025_20170504_20170515_01_T1,LC80130252017124LGN00,2017-05-04 15:30:11.953981,8.91,L1TP,13,25,49.17335,-71.37172,51.33815,-68.00222,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/013/025/LC08_L1TP_013025_20170504_20170515_01_T1/index.html
LC08_L1TP_013026_20170504_20170515_01_T1,LC80130262017124LGN00,2017-05-04 15:30:35.840783,0.07,L1TP,13,26,47.74709,-71.92818,49.91688,-68.62222,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/013/026/LC08_L1TP_013026_20170504_20170515_01_T1/index.html
LC08_L1TP_013032_20170504_20170515_01_T1,LC80130322017124LGN00,2017-05-04 15:32:59.165831,4.38,L1TP,13,32,39.24978,-74.65793,41.39079,-71.99517,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/013/032/LC08_L1TP_013032_20170504_20170515_01_T1/index.html
LC08_L1TP_013033_20170504_20170515_01_T1,LC80130332017124LGN00,2017-05-04 15:33:23.052634,6.49,L1TP,13,33,37.82554,-75.0761,39.95892,-72.45944,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/013/033/LC08_L1TP_013033_20170504_20170515_01_T1/index.html
LC08_L1TP_029039_20170504_20170515_01_T1,LC80290392017124LGN00,2017-05-04 17:14:39.640736,0.03,L1TP,29,39,29.21283,-102.14897,31.34569,-99.69364,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/029/039/LC08_L1TP_029039_20170504_20170515_01_T1/index.html
LC08_L1TP_027028_20170506_20170515_01_T1,LC80270282017126LGN00,2017-05-06 16:57:56.829331,5.19,L1TP,27,28,44.94454,-94.5243,47.08557,-91.48906,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/028/LC08_L1TP_027028_20170506_20170515_01_T1/index.html
LC08_L1TP_027029_20170506_20170515_01_T1,LC80270292017126LGN00,2017-05-06 16:58:20.716134,0.36,L1TP,27,29,43.51468,-95.01263,45.65782,-92.03352,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/029/LC08_L1TP_027029_20170506_20170515_01_T1/index.html
LC08_L1TP_027045_20170506_20170515_01_T1,LC80270452017126LGN00,2017-05-06 17:04:43.006629,4.18,L1TP,27,45,20.6015,-101.08739,22.71428,-98.85796,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/027/045/LC08_L1TP_027045_20170506_20170515_01_T1/index.html
LC08_L1TP_018038_20170507_20170515_01_T1,LC80180382017127LGN00,2017-05-07 16:06:19.062889,0.02,L1TP,18,38,30.63801,-84.80982,32.77704,-82.28938,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/018/038/LC08_L1TP_018038_20170507_20170515_01_T1/index.html
LC08_L1TP_018039_20170507_20170515_01_T1,LC80180392017127LGN00,2017-05-07 16:06:42.953927,0.87,L1TP,18,39,29.19941,-85.17595,31.34068,-82.68466,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/018/039/LC08_L1TP_018039_20170507_20170515_01_T1/index.html
LC08_L1TP_018040_20170507_20170515_01_T1,LC80180402017127LGN00,2017-05-07 16:07:06.853436,3.26,L1TP,18,40,27.79785,-85.46352,29.92403,-83.16935,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/018/040/LC08_L1TP_018040_20170507_20170515_01_T1/index.html
LC08_L1TP_009045_20170508_20170515_01_T1,LC80090452017128LGN00,2017-05-08 15:13:29.712327,10.1,L1TP,9,45,20.60473,-73.257,22.72355,-71.09155,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/009/045/LC08_L1TP_009045_20170508_20170515_01_T1/index.html
LC08_L1TP_025027_20170508_20170515_01_T1,LC80250272017128LGN00,2017-05-08 16:45:12.877386,12.74,L1TP,25,27,46.3125,-91.01883,48.49119,-87.74765,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/025/027/LC08_L1TP_025027_20170508_20170515_01_T1/index.html
LC08_L1TP_025028_20170508_20170515_01_T1,LC80250282017128LGN00,2017-05-08 16:45:36.764187,7.64,L1TP,25,28,44.88504,-91.52672,47.06556,-88.31483,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/025/028/LC08_L1TP_025028_20170508_20170515_01_T1/index.html
LC08_L1TP_025037_20170508_20170515_01_T1,LC80250372017128LGN00,2017-05-08 16:49:11.770821,4.56,L1TP,25,37,32.09369,-95.23299,34.21906,-92.72228,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/025/037/LC08_L1TP_025037_20170508_20170515_01_T1/index.html
LC08_L1TP_018036_20170507_20170515_01_T1,LC80180362017127LGN00,2017-05-07 16:05:31.280813,0.32,L1TP,18,36,33.51365,-84.05399,35.65066,-81.4675,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/018/036/LC08_L1TP_018036_20170507_20170515_01_T1/index.html
LC08_L1TP_016032_20170509_20170516_01_T1,LC80160322017129LGN00,2017-05-09 15:51:35.643091,0.37,L1TP,16,32,39.20218,-79.40673,41.36631,-76.52209,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/032/LC08_L1TP_016032_20170509_20170516_01_T1/index.html
LC08_L1TP_016033_20170509_20170516_01_T1,LC80160332017129LGN00,2017-05-09 15:51:59.529893,0.04,L1TP,16,33,37.8192,-79.7231,39.965,-77.13424,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/033/LC08_L1TP_016033_20170509_20170516_01_T1/index.html
LC08_L1TP_016040_20170509_20170516_01_T1,LC80160402017129LGN00,2017-05-09 15:54:46.779866,7.99,L1TP,16,40,27.80094,-82.39432,29.91515,-80.03352,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/040/LC08_L1TP_016040_20170509_20170516_01_T1/index.html
LC08_L1TP_016041_20170509_20170516_01_T1,LC80160412017129LGN00,2017-05-09 15:55:10.675141,1.54,L1TP,16,41,26.35918,-82.74876,28.47348,-80.41262,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/041/LC08_L1TP_016041_20170509_20170516_01_T1/index.html
LC08_L1TP_016042_20170509_20170516_01_T1,LC80160422017129LGN00,2017-05-09 15:55:34.574651,1.24,L1TP,16,42,24.9194,-83.09781,27.0337,-80.7821,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/042/LC08_L1TP_016042_20170509_20170516_01_T1/index.html
LC08_L1TP_016043_20170509_20170516_01_T1,LC80160432017129LGN00,2017-05-09 15:55:58.469924,1.72,L1TP,16,43,23.47638,-83.43929,25.5933,-81.14299,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/043/LC08_L1TP_016043_20170509_20170516_01_T1/index.html
LC08_L1TP_016044_20170509_20170516_01_T1,LC80160442017129LGN00,2017-05-09 15:56:22.369435,6.79,L1TP,16,44,22.03299,-83.77413,24.15246,-81.50203,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/044/LC08_L1TP_016044_20170509_20170516_01_T1/index.html
LC08_L1TP_016045_20170509_20170516_01_T1,LC80160452017129LGN00,2017-05-09 15:56:46.264709,26.54,L1TP,16,45,20.59205,-84.10609,22.71127,-81.85129,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/016/045/LC08_L1TP_016045_20170509_20170516_01_T1/index.html
LC08_L1TP_032043_20170509_20170516_01_T1,LC80320432017129LGN00,2017-05-09 17:34:51.703318,9.56,L1TP,32,43,23.46906,-108.17065,25.5928,-105.85697,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/032/043/LC08_L1TP_032043_20170509_20170516_01_T1/index.html
LC08_L1TP_032044_20170509_20170516_01_T1,LC80320442017129LGN00,2017-05-09 17:35:15.602828,23.6,L1TP,32,44,22.02481,-108.5057,24.15093,-106.21432,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/032/044/LC08_L1TP_032044_20170509_20170516_01_T1/index.html
LC08_L1TP_023038_20170510_20170516_01_T1,LC80230382017130LGN00,2017-05-10 16:37:15.571368,6.18,L1TP,23,38,30.66975,-92.47266,32.79329,-90.09644,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/023/038/LC08_L1TP_023038_20170510_20170516_01_T1/index.html
LC08_L1TP_014042_20170511_20170525_01_T1,LC80140422017131LGN00,2017-05-11 15:43:14.467237,6.66,L1TP,14,42,24.92501,-79.98264,27.04282,-77.73783,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/014/042/LC08_L1TP_014042_20170511_20170525_01_T1/index.html
LC08_L1TP_014041_20170511_20170525_01_T1,LC80140412017131LGN00,2017-05-11 15:42:50.567727,16.55,L1TP,14,41,26.36135,-79.63948,28.48578,-77.37111,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/014/041/LC08_L1TP_014041_20170511_20170525_01_T1/index.html
LC08_L1TP_014043_20170511_20170525_01_T1,LC80140432017131LGN00,2017-05-11 15:43:38.358276,1.72,L1TP,14,43,23.48681,-80.32022,25.6039,-78.10007,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/014/043/LC08_L1TP_014043_20170511_20170525_01_T1/index.html
LC08_L1TP_021030_20170512_20170525_01_T1,LC80210302017132LGN00,2017-05-12 16:21:44.293231,5.6,L1TP,21,30,42.09625,-86.15641,44.249,-83.38203,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/021/030/LC08_L1TP_021030_20170512_20170525_01_T1/index.html
LC08_L1TP_021031_20170512_20170525_01_T1,LC80210312017132LGN00,2017-05-12 16:22:08.175797,1.3,L1TP,21,31,40.67351,-86.59746,42.81991,-83.8789,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/021/031/LC08_L1TP_021031_20170512_20170525_01_T1/index.html
LC08_L1TP_021045_20170512_20170525_01_T1,LC80210452017132LGN00,2017-05-12 16:27:42.692688,11.49,L1TP,21,45,20.608,-91.80404,22.72331,-89.63191,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/021/045/LC08_L1TP_021045_20170512_20170525_01_T1/index.html
LC08_L1TP_021046_20170512_20170525_01_T1,LC80210462017132LGN00,2017-05-12 16:28:06.596435,1.37,L1TP,21,46,19.16552,-92.12873,21.27826,-89.97577,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/021/046/LC08_L1TP_021046_20170512_20170525_01_T1/index.html
LC08_L1TP_037032_20170512_20170525_01_T1,LC80370322017132LGN00,2017-05-12 18:01:25.270578,8.5,L1TP,37,32,39.25352,-111.76666,41.38607,-109.06224,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/037/032/LC08_L1TP_037032_20170512_20170525_01_T1/index.html
LC08_L1TP_028037_20170513_20170525_01_T1,LC80280372017133LGN00,2017-05-13 17:07:48.061736,0.69,L1TP,28,37,32.10763,-99.84578,34.22565,-97.39004,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/028/037/LC08_L1TP_028037_20170513_20170525_01_T1/index.html
LC08_L1TP_028038_20170513_20170525_01_T1,LC80280382017133LGN00,2017-05-13 17:08:11.957010,0.46,L1TP,28,38,30.67495,-100.22275,32.78848,-97.79322,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/028/038/LC08_L1TP_028038_20170513_20170525_01_T1/index.html
LC08_L1TP_028039_20170513_20170525_01_T1,LC80280392017133LGN00,2017-05-13 17:08:35.848048,0.2,L1TP,28,39,29.23656,-100.59165,31.35013,-98.18702,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/028/039/LC08_L1TP_028039_20170513_20170525_01_T1/index.html
LC08_L1TP_028040_20170513_20170525_01_T1,LC80280402017133LGN00,2017-05-13 17:08:59.743322,0.05,L1TP,28,40,27.79447,-100.95042,29.9108,-98.57258,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/028/040/LC08_L1TP_028040_20170513_20170525_01_T1/index.html
LC08_L1TP_028044_20170513_20170525_01_T1,LC80280442017133LGN00,2017-05-13 17:10:35.341362,1.64,L1TP,28,44,22.02839,-102.32869,24.14948,-100.0399,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/028/044/LC08_L1TP_028044_20170513_20170525_01_T1/index.html
LC08_L1TP_028045_20170513_20170525_01_T1,LC80280452017133LGN00,2017-05-13 17:10:59.236636,0.43,L1TP,28,45,20.58423,-102.6604,22.71036,-100.39252,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/028/045/LC08_L1TP_028045_20170513_20170525_01_T1/index.html
LC08_L1TP_012025_20170513_20170525_01_T1,LC80120252017133LGN00,2017-05-13 15:24:08.174009,0.95,L1TP,12,25,49.17986,-69.78688,51.34873,-66.52455,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/012/025/LC08_L1TP_012025_20170513_20170525_01_T1/index.html
LC08_L1TP_012026_20170513_20170525_01_T1,LC80120262017133LGN00,2017-05-13 15:24:32.056574,4.6,L1TP,12,26,47.7717,-70.34032,49.92722,-67.14075,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/012/026/LC08_L1TP_012026_20170513_20170525_01_T1/index.html
LC08_L1TP_019034_20170514_20170525_01_T1,LC80190342017134LGN00,2017-05-14 16:10:59.652560,0.11,L1TP,19,34,36.361,-84.85211,38.51144,-82.11984,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/034/LC08_L1TP_019034_20170514_20170525_01_T1/index.html
LC08_L1TP_019035_20170514_20170525_01_T1,LC80190352017134LGN00,2017-05-14 16:11:23.543599,0.03,L1TP,19,35,34.9236,-85.25376,37.07621,-82.56015,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/035/LC08_L1TP_019035_20170514_20170525_01_T1/index.html
LC08_L1TP_019036_20170514_20170525_01_T1,LC80190362017134LGN00,2017-05-14 16:11:47.438872,1.77,L1TP,19,36,33.53166,-85.55387,35.66946,-83.11324,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/036/LC08_L1TP_019036_20170514_20170525_01_T1/index.html
LC08_L1TP_019037_20170514_20170525_01_T1,LC80190372017134LGN00,2017-05-14 16:12:11.329911,0.58,L1TP,19,37,32.10261,-85.9301,34.23179,-83.52452,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/037/LC08_L1TP_019037_20170514_20170525_01_T1/index.html
LC08_L1TP_019038_20170514_20170525_01_T1,LC80190382017134LGN00,2017-05-14 16:12:35.220950,4.42,L1TP,19,38,30.66849,-86.29721,32.79509,-83.92434,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/019/038/LC08_L1TP_019038_20170514_20170525_01_T1/index.html
LC08_L1TP_035043_20170514_20170525_01_T1,LC80350432017134LGN00,2017-05-14 17:53:27.918007,29.14,L1TP,35,43,23.48485,-112.79434,25.59723,-110.51717,https://s3-us-west-2.amazonaws.com/landsat-pds/c1/L8/035/043/LC08_L1TP_035043_20170514_20170525_01_T1/index.html
